Filename,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),one_pixel_value,Scale Detected,Fish Detected,Circumference(cm),Area(cm),Label
20240711095904854_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095905493_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095905556_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095905719_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095906029_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095906108_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095906359_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095906644_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095906845_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095907026_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095907312_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240711095907436_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7118.447322130203,1142744.0,0
20240713112339105_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6382.242127895355,986498.0,0
20240713112509746_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5448.970055580139,642767.5,0
20240713112556422_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5134.6958792209625,587245.5,0
20240713112745513_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7000.901071548462,1050072.5,0
20240713112832617_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6622.623941898346,1097417.0,0
20240713113250714_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6244.051216363907,845972.0,0
IMG_20240711_100834103.jpg,0,0,0,0,0,0.0,False,True,6207.972141265869,881451.0,0
IMG_20240711_101115299.jpg,0,0,0,0,0,0.0,False,True,5941.105040192604,811161.0,0
IMG_20240711_094713262.jpg,0,0,0,0,0,0.0,False,True,5514.83801484108,801452.5,0
IMG_20240711_094750339.jpg,0,0,0,0,0,0.0,False,True,7491.334621429443,1174984.0,0
IMG_20240711_095253125.jpg,0,0,0,0,0,0.0,False,True,5785.891842365265,860747.5,0
IMG_20240711_095329753.jpg,0,0,0,0,0,0.0,False,True,6673.920408010483,992821.5,0
IMG_20240711_095604206.jpg,0,0,0,0,0,0.0,False,True,6022.40864944458,949132.0,0
20240725121746230_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7367.99652671814,1131602.0,0
20240725121911589_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5944.36701798439,748055.5,0
20240725121945751_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6970.623946905136,1105187.0,0
20240725121945771_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6970.623946905136,1105187.0,0
20240725121948725_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6970.623946905136,1105187.0,0
20240725122046715_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5625.774092674255,675243.5,0
20240725122118795_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5652.044073581696,675074.5,0
20240725122127428_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5800.9111795425415,687801.5,0
20240725122312682_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5420.092853546143,736768.5,0
20240725122349580_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6199.6390961408615,868509.0,0
20240725122423934_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6020.928419828415,842503.0,0
20240725122529138_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5615.063410043716,804069.5,0
20240725122538905_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6436.790465831757,1012028.0,0
20240725122551165_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5553.766948461533,775447.0,0
20240725122601666_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6479.947757124901,869196.0,0
20240725122624540_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5371.458291769028,725541.0,0
20240801113105156_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7850.707173347473,1245583.0,0
20240801113245212_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6992.148741722107,1066889.0,0
20240801113901431_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7598.797576904297,1456291.5,0
20240801114029302_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8039.917417526245,1372485.0,0
20240801114040074_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8054.811873435974,1388742.5,0
20240801114113022_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8351.300109863281,1455954.0,0
20240801114152348_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7176.145765304565,1312818.5,0
20240801114302835_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8220.586444854736,1468228.5,0
20240801114443199_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7586.422904014587,1245140.0,0
20240803092822000_sardine_bad.jpeg,12,3,12,10,3,0.0030585962652929814,True,True,28.0,28.0,0
20240803095956899_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9321.213892936707,2447346.5,0
20240803100007369_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9761.623071670532,2415984.0,0
20240803100020248_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8441.990588188171,1968762.0,0
20240803100109599_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8783.501128196716,2280593.0,0
20240803100133244_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8947.878763198853,2274665.0,0
20240803101225159_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7980.98135471344,1581341.0,0
20240525103631218_sardine_bad.jpeg,8,1,9,9,2,0.0037653586999603647,True,True,22.0,10.0,0
20240525103738055_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6396.987293720245,834278.0,0
20240525103941900_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6898.92546415329,1038972.5,0
20240525104103893_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5325.967958450317,587220.0,0
20240528100128962_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5708.380078554153,765418.0,0
20240528100450158_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6156.048259735107,805195.5,0
20240528100539355_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6643.119329452515,875041.0,0
20240528100557796_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6430.668532848358,954410.0,0
20240604103942743_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5836.761897087097,703475.0,0
20240604104035518_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5997.357787847519,753291.5,0
20240604104141480_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6120.879645109177,787875.0,0
20240604104239357_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6246.4776265621185,782529.0,0
20240604104249074_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5647.759806632996,732690.5,0
20240604104256987_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4907.014641046524,578835.5,0
20240604104305775_sardine_bad.jpeg,8,2,8,9,2,0.003956684714702207,True,True,20.0,8.0,0
20240604104321127_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5607.583181619644,671119.5,0
20240604104611894_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5379.7669488191605,608684.0,0
20240604104851436_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5451.340547084808,618605.0,0
20240604104901314_sardine_bad.jpeg,8,2,9,9,2,0.0037549407114624506,True,True,22.0,10.0,0
20240604104910139_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6817.3863615989685,899241.5,0
20240604104943533_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5699.472576856613,638875.0,0
20240604105010041_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5987.590325593948,748964.0,0
20240604105037592_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5994.737515449524,830521.0,0
20240604105053737_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4999.235853075981,540043.5,0
20240604111420671_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7119.143709897995,1004521.0,0
20240604111503484_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6127.947756767273,701389.0,0
20240604111523809_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7353.185340642929,1003715.5,0
20240604111958732_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6543.295952320099,837958.0,0
20240604112028569_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6276.38426399231,895331.0,0
20240604112101180_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5543.617672204971,676987.5,0
20240604112236166_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6257.313199043274,818869.5,0
20240604112259155_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5835.909083485603,723638.0,0
20240611095014141_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6888.207639694214,945889.0,0
20240611095037757_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6428.006629228592,961332.0,0
20240611095552293_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7062.079789161682,1129023.0,0
20240611095627453_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6349.825824737549,859696.0,0
20240611095636106_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6728.394366264343,1000857.0,0
20240611095644209_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6542.308147549629,946208.5,0
20240611095741528_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6342.661391496658,924255.5,0
20240611095810084_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6850.425892353058,968782.5,0
20240611095911674_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6220.418747544289,866586.0,0
20240611095920852_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5241.18412232399,642300.0,0
IMG_20240613_092203505.jpg,0,0,0,0,0,0.0,False,True,7635.206777095795,1166524.0,0
IMG_20240613_094312761.jpg,0,0,0,0,0,0.0,False,True,6695.1609580516815,956158.5,0
IMG_20240613_094214944.jpg,0,0,0,0,0,0.0,False,True,6216.987296104431,927264.0,0
IMG_20240613_094214684.jpg,0,0,0,0,0,0.0,False,True,6234.6857788562775,923777.5,0
20240620092807310_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8736.60789680481,1649538.0,0
20240620092818031_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9130.603714942932,1855867.0,0
20240620092831159_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7893.719358444214,1317198.5,0
20240620092844616_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8943.571321487427,1567741.5,0
20240620092918826_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7928.807682991028,1269399.5,0
20240620092929906_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8445.96912765503,1439784.5,0
20240620092951947_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8077.903134346008,1337506.0,0
20240620093013089_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8552.610844612122,1539987.5,0
20240620093035394_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7970.308109283447,1376044.5,0
20240620093044726_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6605.7639899253845,1025811.5,0
20240620093057810_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8795.081835746765,1689673.5,0
20240620093120443_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8422.079768180847,1549763.0,0
20240620093204613_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8653.85140132904,1643273.5,0
20240620093228954_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9433.179390907288,1957838.5,0
20240620093251821_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9371.162149429321,1909632.0,0
20240620093300940_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9242.493103027344,1845571.5,0
20240620093340564_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7987.04735660553,1801332.5,0
20240620093359773_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8845.962008476257,1740124.0,0
20240620093427853_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7949.232865333557,2069749.0,0
20240620093455997_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9239.14787197113,1857388.0,0
20240620093533772_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9114.676869392395,1706690.0,0
20240620093551241_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6420.83506155014,917282.0,0
20240620093555532_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8797.819869995117,1516615.0,0
20240620093607079_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8676.35095500946,1636610.5,0
20240620093618678_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6555.05330991745,893183.5,0
20240620093625613_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9190.430046081543,1839996.5,0
20240620093636244_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9188.84338092804,1821961.0,0
20240620093649143_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8656.211789131165,1452211.0,0
20240620093650284_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6466.9528028965,869752.0,0
20240620093701279_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5836.082748174667,690047.5,0
20240620093711231_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7942.283720970154,1563269.5,0
20240620093746955_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8388.783297538757,1363623.5,0
20240620093838988_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8483.018792152405,2043307.5,0
20240620093910485_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8699.140703201294,1491177.5,0
20240620093921940_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8963.18529510498,1802708.5,0
20240620093932847_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8959.221020698547,1533992.0,0
20240620093945489_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8810.72442150116,1581601.5,0
20240620093955539_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8411.893028259277,1401810.0,0
20240620094006738_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8603.383359909058,1520120.0,0
20240620094017534_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8586.540651321411,1706697.0,0
20240620094030860_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7911.702121734619,1311798.0,0
20240620094051636_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7958.731560707092,1380468.0,0
20240620094111945_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8561.653349876404,1501800.0,0
20240620094123086_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8974.988483428955,1587639.5,0
20240620094133723_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8408.589425086975,1590394.0,0
20240620094144037_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9411.726495742798,1932038.0,0
20240620094157376_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7850.880843162537,1275591.5,0
20240620094253362_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8150.6726932525635,1446782.0,0
20240620094313428_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8528.849305152893,1790056.0,0
20240620094323569_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8805.750889778137,1587941.0,0
20240620094333969_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9179.567140579224,1633238.5,0
20240620094356605_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8077.126435279846,1356586.5,0
20240620094418289_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7568.151691436768,1203462.5,0
20240620094429762_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8166.052421569824,1362704.5,0
20240620094439299_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7482.585246801376,1176640.0,0
20240620094448736_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8128.094042778015,1299087.0,0
20240620094459423_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8595.528460502625,1633129.5,0
20240620094513467_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8877.564149856567,1635276.0,0
20240620094523377_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8457.324481010437,1403881.0,0
20240620094532628_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8441.449375152588,1402365.5,0
20240620094543939_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8184.214747428894,1659515.5,0
20240620094607791_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8222.613819122314,1529558.0,0
20240620094631995_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7832.89094543457,1453014.5,0
20240620094643020_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7772.454432487488,1185449.5,0
20240620094712944_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7929.015836715698,1330718.0,0
20240620094724491_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8365.95486831665,1416707.5,0
20240620094744890_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8292.059558868408,1319588.0,0
20240622094056267_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6228.883830547333,863301.0,0
20240622094114764_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4883.96795964241,635008.0,0
20240622094125403_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5997.077697992325,847595.5,0
20240622094133757_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5793.822866201401,754646.5,0
20240622094257411_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094258041_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094258536_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094259991_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094300484_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094306222_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094344685_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094345976_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622094348226_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6006.744651794434,917035.5,0
20240622095120706_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4993.919184446335,632869.0,0
20240622095137525_sardine_bad.jpeg,8,2,8,9,2,0.0038823048630976706,True,True,20.0,9.0,0
20240622095245357_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5547.070556044579,685959.0,0
20240430094203300_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6970.717303991318,778021.0,0
20240430094651546_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5942.682820558548,707257.0,0
20240430094850887_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5477.860310077667,604914.0,0
20240430094910519_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5829.367884635925,737195.5,0
20240430095041563_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5544.033975362778,693006.5,0
20240430095134728_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5287.191265821457,585473.5,0
20240430095145119_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5394.54660320282,620945.0,0
20240430095228726_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5472.487727642059,735874.0,0
20240430095243247_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5969.021785020828,854261.0,0
20240430095339823_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6037.205546617508,799097.5,0
20240430095433912_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6379.372069239616,792202.5,0
20240430095441403_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5557.759808301926,693331.5,0
20240430095508138_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6019.843066215515,802215.5,0
20240430095648042_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5716.536503076553,643883.0,0
20240430095707343_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5233.108003139496,583488.5,0
20240430095759075_sardine_bad.jpeg,8,2,8,9,2,0.0038445973290165926,True,True,20.0,9.0,0
20240430100314290_sardine_bad.jpeg,7,1,8,9,2,0.003815261044176707,True,True,19.0,8.0,0
20240430100405950_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5578.252231836319,685336.0,0
20240430100424345_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5737.132388591766,654522.5,0
20240430100435792_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6446.619758367538,878803.0,0
20240430100443993_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5027.6105279922485,560087.0,0
20240430100510765_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4776.89688873291,522593.5,0
20240430100534804_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5325.317380905151,449532.5,0
20240430100604019_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6032.05836224556,777155.5,0
20240430101437029_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5758.713126182556,816734.0,0
20240430101743205_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5600.539457917213,623256.5,0
20240430101926453_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5089.568897008896,605903.5,0
20240430101950178_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,4999.202589035034,616449.0,0
20240430102451359_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5396.480585336685,733247.5,0
20240509094929723_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7936.890951156616,1255507.5,0
20240509095054387_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8054.939722061157,1365954.5,0
20240509095106381_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7564.859409332275,1247931.0,0
20240509095133916_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6856.619738578796,1153454.0,0
20240509095144023_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8260.596575737,1478646.5,0
20240509095205496_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7821.306032180786,1475585.0,0
20240509095229588_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8639.182346343994,1470497.0,0
20240509095305916_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7495.077669143677,1297172.5,0
20240509095318846_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,6839.690809249878,1062434.5,0
20240509095407115_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8788.638204574585,1641348.0,0
20240509095442106_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7963.7853927612305,1284006.0,0
20240509095503520_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8264.312295913696,1427670.5,0
20240509095601059_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8687.671798706055,1536443.0,0
20240509095610484_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7090.578105926514,1115411.5,0
20240509095801257_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8058.118426322937,1378253.0,0
20240509095824668_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8849.400594711304,1615249.5,0
20240509095848067_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7949.785387039185,1439454.0,0
20240509095933979_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8071.8341588974,1320271.0,0
20240509095937835_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8071.8341588974,1320271.0,0
20240509095953030_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7317.297150611877,1207198.5,0
20240509100054494_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7209.626009941101,1236987.5,0
20240509100124042_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7786.398511886597,1208207.0,0
20240509100152693_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8157.172260284424,1472618.0,0
20240509100202041_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8107.317343711853,1440338.5,0
20240509100213962_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7945.417866706848,1416213.0,0
20240509100218435_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7945.417866706848,1416213.0,0
20240509100300258_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8963.900171279907,1940955.5,0
20240509100426805_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8803.868659973145,1681405.0,0
20240509100440244_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8893.075930595398,1746453.5,0
20240509100452277_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8208.152913093567,1388929.0,0
20240509100539892_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8991.660489082336,1775581.5,0
20240509100552826_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8153.809782028198,1374553.0,0
20240509100602534_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,5795.094935417175,1082834.0,0
20240509100626226_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8090.371168136597,1420087.5,0
20240509100824768_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8330.361067771912,1544083.5,0
20240509100838262_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8209.532643318176,1438809.5,0
20240509100851664_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8202.430038452148,1432508.5,0
20240509100905181_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8940.33667087555,1624568.5,0
20240509100918407_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,9162.517468452454,1766528.5,0
20240509100934378_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8127.903129577637,1370788.0,0
20240509100949834_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8248.312294006348,1332613.5,0
20240509100955324_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8248.312294006348,1332613.5,0
20240509101008388_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8314.368215560913,1338540.0,0
20240509101045067_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7671.6462116241455,1283355.5,0
20240509101240984_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8590.863584518433,1592539.0,0
20240509101321691_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8355.206733703613,1540551.0,0
20240509101344068_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,7250.9010553359985,1206042.5,0
20240509101435822_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8162.430051803589,1430247.5,0
20240509101524123_sardine_bad.jpeg,0,0,0,0,0,0.0,False,True,8854.905236244202,1694921.5,0
