date,filename,filename_id,fish_detected,confidence,actual_class,predicted_class,reason
2025-01-21,2025-01-21_10_56_25_(18896)_sardine_input.jpeg,(18896)_(2),2,[    0.93884     0.94073],Good,Good,0.6766887
2025-01-21,2025-01-21_10_33_54_(18841)_sardine_input.jpeg,(18841)_(1),2,[    0.94546       0.943],Good,Bad,Softness-0.23168355226516724
2025-01-21,2025-01-21_10_33_54_(18841)_sardine_input.jpeg,(18841)_(2),2,[    0.94546       0.943],Good,Good,0.51756626
2025-01-21,2025-01-21_10_29_04_(18826)_sardine_input.jpeg,(18826)_(1),2,[    0.94437     0.95378],Good,Good,0.71624035
2025-01-21,2025-01-21_10_29_04_(18826)_sardine_input.jpeg,(18826)_(2),2,[    0.94437     0.95378],Good,Good,0.9161201
2025-01-21,2025-01-21_10_19_34_(18781)_sardine_input.jpeg,(18781)_(1),2,[    0.94716     0.92323],Good,Good,0.93552715
2025-01-21,2025-01-21_10_19_34_(18781)_sardine_input.jpeg,(18781)_(2),2,[    0.94716     0.92323],Good,Bad,Softness-0.35179510712623596
2025-01-21,2025-01-21_10_59_15_(18916)_sardine_input.jpeg,(18916)_(1),2,[      0.935     0.94927],Good,Good,0.8715281
2025-01-21,2025-01-21_10_59_15_(18916)_sardine_input.jpeg,(18916)_(2),2,[      0.935     0.94927],Good,Good,0.66459584
2025-01-21,2025-01-21_10_28_03_(18819)_sardine_input.jpeg,(18819)_(1),2,[    0.93215     0.93484],Good,Good,0.88227475
2025-01-21,2025-01-21_10_28_03_(18819)_sardine_input.jpeg,(18819)_(2),2,[    0.93215     0.93484],Good,Good,0.5873753
2025-01-21,2025-01-21_10_24_33_(18808)_sardine_input.jpeg,(18808)_(1),2,[    0.92445     0.96093],Good,Good,0.924837
2025-01-21,2025-01-21_10_24_33_(18808)_sardine_input.jpeg,(18808)_(2),2,[    0.92445     0.96093],Good,Good,0.62719786
2025-01-21,2025-01-21_10_57_10_(18901)_sardine_input.jpeg,(18901)_(1),2,[    0.93637     0.95475],Good,Good,0.83696425
2025-01-21,2025-01-21_10_57_10_(18901)_sardine_input.jpeg,(18901)_(2),2,[    0.93637     0.95475],Good,Good,0.5438634
2025-01-21,2025-01-21_10_22_38_(18796)_sardine_input.jpeg,(18796)_(1),2,[    0.93073     0.93718],Good,Good,0.94488674
2025-01-21,2025-01-21_10_22_38_(18796)_sardine_input.jpeg,(18796)_(2),2,[    0.93073     0.93718],Good,Bad,Softness-0.46447333693504333
2025-01-21,2025-01-21_10_14_01_(18756)_sardine_input.jpeg,(18756)_(1),2,[    0.93902      0.9514],Good,Good,0.7696328
2025-01-21,2025-01-21_10_14_01_(18756)_sardine_input.jpeg,(18756)_(2),2,[    0.93902      0.9514],Good,Bad,Softness-0.3707527816295624
2025-01-21,2025-01-21_10_30_59_(18836)_sardine_input.jpeg,(18836)_(1),2,[    0.93423     0.94211],Good,Good,0.8344157
2025-01-21,2025-01-21_10_30_59_(18836)_sardine_input.jpeg,(18836)_(2),2,[    0.93423     0.94211],Good,Good,0.90201914
2025-01-21,2025-01-21_10_16_36_(18769)_sardine_input.jpeg,(18769)_(1),2,[    0.93188     0.94366],Good,Good,0.95588654
2025-01-21,2025-01-21_10_16_36_(18769)_sardine_input.jpeg,(18769)_(2),2,[    0.93188     0.94366],Good,Good,0.98295623
2025-01-21,2025-01-21_10_51_08_(18870)_sardine_input.jpeg,(18870)_(1),2,[    0.94757     0.93206],Good,Bad,Softness-0.19222331047058105
2025-01-21,2025-01-21_10_51_08_(18870)_sardine_input.jpeg,(18870)_(2),2,[    0.94757     0.93206],Good,Good,0.7889717
2025-01-21,2025-01-21_10_23_01_(18798)_sardine_input.jpeg,(18798)_(1),2,[    0.94557     0.92161],Good,Good,0.7946814
2025-01-21,2025-01-21_10_23_01_(18798)_sardine_input.jpeg,(18798)_(2),2,[    0.94557     0.92161],Good,Bad,Softness-0.4183639585971832
2025-01-21,2025-01-21_10_59_34_(18918)_sardine_input.jpeg,(18918)_(1),2,[    0.94724     0.95713],Good,Good,0.5445848
2025-01-21,2025-01-21_10_59_34_(18918)_sardine_input.jpeg,(18918)_(2),2,[    0.94724     0.95713],Good,Good,0.5631949
2025-01-21,2025-01-21_10_34_34_(18845)_sardine_input.jpeg,(18845)_(1),2,[    0.93671     0.93719],Good,Good,0.6320585
2025-01-21,2025-01-21_10_34_34_(18845)_sardine_input.jpeg,(18845)_(2),2,[    0.93671     0.93719],Good,Bad,Softness-0.0626269057393074
2025-01-21,2025-01-21_10_25_04_(18809)_sardine_input.jpeg,(18809)_(1),2,[    0.93661     0.94566],Good,Good,0.57160354
2025-01-21,2025-01-21_10_25_04_(18809)_sardine_input.jpeg,(18809)_(2),2,[    0.93661     0.94566],Good,Good,0.8205133
2025-01-21,2025-01-21_10_27_24_(18815)_sardine_input.jpeg,(18815)_(1),2,[    0.94147     0.94813],Good,Good,0.8833295
2025-01-21,2025-01-21_10_27_24_(18815)_sardine_input.jpeg,(18815)_(2),2,[    0.94147     0.94813],Good,Good,0.6619561
2025-01-21,2025-01-21_10_27_32_(18816)_sardine_input.jpeg,(18816)_(1),2,[    0.95087     0.94577],Good,Good,0.80560535
2025-01-21,2025-01-21_10_27_32_(18816)_sardine_input.jpeg,(18816)_(2),2,[    0.95087     0.94577],Good,Good,0.93465924
2025-01-21,2025-01-21_10_35_00_(18848)_sardine_input.jpeg,(18848)_(1),2,[    0.94468     0.93332],Good,Bad,Softness-0.42910727858543396
2025-01-21,2025-01-21_10_35_00_(18848)_sardine_input.jpeg,(18848)_(2),2,[    0.94468     0.93332],Good,Good,0.9076148
2025-01-21,2025-01-21_10_57_18_(18902)_sardine_input.jpeg,(18902)_(1),2,[    0.95127     0.94886],Good,Good,0.57440233
2025-01-21,2025-01-21_10_57_18_(18902)_sardine_input.jpeg,(18902)_(2),2,[    0.95127     0.94886],Good,Good,0.6164241
2025-01-21,2025-01-21_10_24_05_(18805)_sardine_input.jpeg,(18805)_(1),2,[    0.92823      0.9171],Good,Good,0.51982003
2025-01-21,2025-01-21_10_24_05_(18805)_sardine_input.jpeg,(18805)_(2),2,[    0.92823      0.9171],Good,Good,0.9513928
2025-01-21,2025-01-21_10_35_52_(18853)_sardine_input.jpeg,(18853)_(1),2,[    0.92788     0.92302],Good,Good,0.65207446
2025-01-21,2025-01-21_10_35_52_(18853)_sardine_input.jpeg,(18853)_(2),2,[    0.92788     0.92302],Good,Bad,Softness-0.13485845923423767
2025-01-21,2025-01-21_10_18_22_(18778)_sardine_input.jpeg,(18778)_(1),2,[    0.92528     0.91465],Good,Good,0.9868934
2025-01-21,2025-01-21_10_18_22_(18778)_sardine_input.jpeg,(18778)_(2),2,[    0.92528     0.91465],Good,Good,0.9760053
2025-01-21,2025-01-21_10_29_33_(18829)_sardine_input.jpeg,(18829)_(1),2,[     0.9256     0.94968],Good,Good,0.63263005
2025-01-21,2025-01-21_10_29_33_(18829)_sardine_input.jpeg,(18829)_(2),2,[     0.9256     0.94968],Good,Good,0.57135224
2025-01-21,2025-01-21_10_34_04_(18842)_sardine_input.jpeg,(18842)_(1),2,[    0.91382     0.93399],Good,Bad,Softness-0.03967486321926117
2025-01-21,2025-01-21_10_34_04_(18842)_sardine_input.jpeg,(18842)_(2),2,[    0.91382     0.93399],Good,Good,0.7607085
2025-01-21,2025-01-21_10_58_40_(18912)_sardine_input.jpeg,(18912)_(1),2,[    0.93672     0.94912],Good,Good,0.9242482
2025-01-21,2025-01-21_10_58_40_(18912)_sardine_input.jpeg,(18912)_(2),2,[    0.93672     0.94912],Good,Good,0.92327976
2025-01-21,2025-01-21_10_53_46_(18880)_sardine_input.jpeg,(18880)_(1),2,[    0.93775     0.94265],Good,Good,0.89645255
2025-01-21,2025-01-21_10_53_46_(18880)_sardine_input.jpeg,(18880)_(2),2,[    0.93775     0.94265],Good,Good,0.9323741
2025-01-21,2025-01-21_10_26_21_(18812)_sardine_input.jpeg,(18812)_(1),2,[    0.93382     0.94518],Good,Bad,Softness-0.47159144282341003
2025-01-21,2025-01-21_10_26_21_(18812)_sardine_input.jpeg,(18812)_(2),2,[    0.93382     0.94518],Good,Good,0.87196106
2025-01-21,2025-01-21_10_57_57_(18907)_sardine_input.jpeg,(18907)_(1),2,[      0.942     0.95813],Good,Good,0.7786269
2025-01-21,2025-01-21_10_57_57_(18907)_sardine_input.jpeg,(18907)_(2),2,[      0.942     0.95813],Good,Good,0.5836729
2025-01-21,2025-01-21_10_55_04_(18887)_sardine_input.jpeg,(18887)_(1),2,[    0.93973     0.94285],Good,Good,0.9598896
2025-01-21,2025-01-21_10_55_04_(18887)_sardine_input.jpeg,(18887)_(2),2,[    0.93973     0.94285],Good,Bad,Softness-0.1556640863418579
2025-01-21,2025-01-21_10_23_36_(18802)_sardine_input.jpeg,(18802)_(1),2,[    0.91288     0.95681],Good,Good,0.78859246
2025-01-21,2025-01-21_10_23_36_(18802)_sardine_input.jpeg,(18802)_(2),2,[    0.91288     0.95681],Good,Bad,Softness-0.2756396532058716
2025-01-21,2025-01-21_10_56_46_(18898)_sardine_input.jpeg,(18898)_(1),2,[    0.93489     0.93628],Good,Bad,Softness-0.13447096943855286
2025-01-21,2025-01-21_10_56_46_(18898)_sardine_input.jpeg,(18898)_(2),2,[    0.93489     0.93628],Good,Good,0.80307484
2025-01-21,2025-01-21_10_14_35_(18759)_sardine_input.jpeg,(18759)_(1),2,[    0.93756     0.94546],Good,Bad,Softness-0.2982669770717621
2025-01-21,2025-01-21_10_14_35_(18759)_sardine_input.jpeg,(18759)_(2),2,[    0.93756     0.94546],Good,Good,0.91742444
2025-01-21,2025-01-21_10_35_22_(18850)_sardine_input.jpeg,(18850)_(1),2,[    0.93015     0.94268],Good,Good,0.75968176
2025-01-21,2025-01-21_10_35_22_(18850)_sardine_input.jpeg,(18850)_(2),2,[    0.93015     0.94268],Good,Bad,Softness-0.46220526099205017
2025-01-21,2025-01-21_10_35_11_(18849)_sardine_input.jpeg,(18849)_(1),2,[    0.93761     0.92375],Good,Good,0.7683168
2025-01-21,2025-01-21_10_35_11_(18849)_sardine_input.jpeg,(18849)_(2),2,[    0.93761     0.92375],Good,Good,0.6851263
2025-01-21,2025-01-21_10_54_12_(18882)_sardine_input.jpeg,(18882)_(1),2,[    0.92675     0.91566],Good,Bad,Softness-0.1455412060022354
2025-01-21,2025-01-21_10_54_12_(18882)_sardine_input.jpeg,(18882)_(2),2,[    0.92675     0.91566],Good,Good,0.8480642
2025-01-21,2025-01-21_10_30_41_(18834)_sardine_input.jpeg,(18834)_(1),2,[    0.92749     0.94239],Good,Good,0.7487699
2025-01-21,2025-01-21_10_30_41_(18834)_sardine_input.jpeg,(18834)_(2),2,[    0.92749     0.94239],Good,Good,0.8664406
2025-01-21,2025-01-21_10_58_32_(18911)_sardine_input.jpeg,(18911)_(1),2,[    0.95623       0.961],Good,Good,0.78951055
2025-01-21,2025-01-21_10_58_32_(18911)_sardine_input.jpeg,(18911)_(2),2,[    0.95623       0.961],Good,Good,0.8084451
2025-01-21,2025-01-21_10_16_18_(18767)_sardine_input.jpeg,(18767)_(1),2,[    0.94387      0.9445],Good,Good,0.9911932
2025-01-21,2025-01-21_10_16_18_(18767)_sardine_input.jpeg,(18767)_(2),2,[    0.94387      0.9445],Good,Bad,Softness-0.3406282961368561
2025-01-21,2025-01-21_10_53_28_(18878)_sardine_input.jpeg,(18878)_(1),2,[    0.93588     0.95207],Good,Good,0.5399699
2025-01-21,2025-01-21_10_53_28_(18878)_sardine_input.jpeg,(18878)_(2),2,[    0.93588     0.95207],Good,Good,0.5426254
2025-01-21,2025-01-21_10_29_49_(18830)_sardine_input.jpeg,(18830)_(1),2,[      0.933     0.92678],Good,Good,0.8963228
2025-01-21,2025-01-21_10_29_49_(18830)_sardine_input.jpeg,(18830)_(2),2,[      0.933     0.92678],Good,Bad,Softness-0.23066994547843933
2025-01-21,2025-01-21_10_15_46_(18764)_sardine_input.jpeg,(18764)_(1),2,[    0.93991     0.92918],Good,Good,0.5425348
2025-01-21,2025-01-21_10_15_46_(18764)_sardine_input.jpeg,(18764)_(2),2,[    0.93991     0.92918],Good,Good,0.79823554
2025-01-21,2025-01-21_10_54_27_(18883)_sardine_input.jpeg,(18883)_(1),2,[    0.94389     0.93442],Good,Bad,Softness-0.14075706899166107
2025-01-21,2025-01-21_10_54_27_(18883)_sardine_input.jpeg,(18883)_(2),2,[    0.94389     0.93442],Good,Good,0.9771273
2025-01-21,2025-01-21_10_28_22_(18821)_sardine_input.jpeg,(18821)_(1),2,[    0.94219     0.94175],Good,Good,0.86628306
2025-01-21,2025-01-21_10_28_22_(18821)_sardine_input.jpeg,(18821)_(2),2,[    0.94219     0.94175],Good,Good,0.8143407
2025-01-21,2025-01-21_10_28_30_(18822)_sardine_input.jpeg,(18822)_(1),2,[     0.9298     0.93987],Good,Good,0.7684386
2025-01-21,2025-01-21_10_28_30_(18822)_sardine_input.jpeg,(18822)_(2),2,[     0.9298     0.93987],Good,Bad,Softness-0.11953309178352356
2025-01-21,2025-01-21_10_23_57_(18804)_sardine_input.jpeg,(18804)_(1),2,[     0.9362     0.94067],Good,Good,0.7554116
2025-01-21,2025-01-21_10_23_57_(18804)_sardine_input.jpeg,(18804)_(2),2,[     0.9362     0.94067],Good,Good,0.84735346
2025-01-21,2025-01-21_10_59_25_(18917)_sardine_input.jpeg,(18917)_(1),2,[    0.95071     0.95019],Good,Good,0.80259836
2025-01-21,2025-01-21_10_59_25_(18917)_sardine_input.jpeg,(18917)_(2),2,[    0.95071     0.95019],Good,Bad,Softness-0.1455373764038086
2025-01-21,2025-01-21_10_56_01_(18894)_sardine_input.jpeg,(18894)_(1),2,[    0.93209     0.95021],Good,Good,0.9613965
2025-01-21,2025-01-21_10_56_01_(18894)_sardine_input.jpeg,(18894)_(2),2,[    0.93209     0.95021],Good,Good,0.9377905
2025-01-21,2025-01-21_10_18_12_(18777)_sardine_input.jpeg,(18777)_(1),2,[    0.93939     0.95053],Good,Bad,Softness-0.10465633869171143
2025-01-21,2025-01-21_10_18_12_(18777)_sardine_input.jpeg,(18777)_(2),2,[    0.93939     0.95053],Good,Bad,Softness-0.3366719186306
2025-01-21,2025-01-21_10_56_36_(18897)_sardine_input.jpeg,(18897)_(1),2,[    0.94321     0.93977],Good,Good,0.961414
2025-01-21,2025-01-21_10_56_36_(18897)_sardine_input.jpeg,(18897)_(2),2,[    0.94321     0.93977],Good,Good,0.8757289
2025-01-21,2025-01-21_10_14_23_(18758)_sardine_input.jpeg,(18758)_(1),2,[    0.93529     0.93893],Good,Good,0.9589513
2025-01-21,2025-01-21_10_14_23_(18758)_sardine_input.jpeg,(18758)_(2),2,[    0.93529     0.93893],Good,Good,0.89328754
2025-01-21,2025-01-21_10_15_55_(18765)_sardine_input.jpeg,(18765)_(1),2,[    0.93798     0.93715],Good,Good,0.502229
2025-01-21,2025-01-21_10_15_55_(18765)_sardine_input.jpeg,(18765)_(2),2,[    0.93798     0.93715],Good,Good,0.8731868
2025-01-21,2025-01-21_10_56_55_(18899)_sardine_input.jpeg,(18899)_(1),2,[    0.93603     0.94587],Good,Good,0.93262434
2025-01-21,2025-01-21_10_56_55_(18899)_sardine_input.jpeg,(18899)_(2),2,[    0.93603     0.94587],Good,Good,0.9076047
2025-01-21,2025-01-21_10_58_16_(18909)_sardine_input.jpeg,(18909)_(1),2,[    0.93814     0.93037],Good,Good,0.80500996
2025-01-21,2025-01-21_10_58_16_(18909)_sardine_input.jpeg,(18909)_(2),2,[    0.93814     0.93037],Good,Bad,Softness-0.29407984018325806
2025-01-21,2025-01-21_10_28_47_(18824)_sardine_input.jpeg,(18824)_(1),2,[    0.93883     0.92953],Good,Bad,Softness-0.09989309310913086
2025-01-21,2025-01-21_10_28_47_(18824)_sardine_input.jpeg,(18824)_(2),2,[    0.93883     0.92953],Good,Good,0.7014555
2025-01-21,2025-01-21_10_17_51_(18775)_sardine_input.jpeg,(18775)_(1),2,[    0.94102     0.95713],Good,Bad,Softness-0.43687114119529724
2025-01-21,2025-01-21_10_17_51_(18775)_sardine_input.jpeg,(18775)_(2),2,[    0.94102     0.95713],Good,Good,0.86938226
2025-01-21,2025-01-21_10_59_06_(18915)_sardine_input.jpeg,(18915)_(1),2,[    0.94549     0.95034],Good,Good,0.925922
2025-01-21,2025-01-21_10_59_06_(18915)_sardine_input.jpeg,(18915)_(2),2,[    0.94549     0.95034],Good,Bad,Softness-0.3008222281932831
2025-01-21,2025-01-21_10_55_12_(18888)_sardine_input.jpeg,(18888)_(1),2,[    0.94537     0.93283],Good,Good,0.8043196
2025-01-21,2025-01-21_10_55_12_(18888)_sardine_input.jpeg,(18888)_(2),2,[    0.94537     0.93283],Good,Good,0.8944985
2025-01-21,2025-01-21_10_34_44_(18846)_sardine_input.jpeg,(18846)_(1),2,[    0.94951     0.94802],Good,Good,0.6651405
2025-01-21,2025-01-21_10_34_44_(18846)_sardine_input.jpeg,(18846)_(2),2,[    0.94951     0.94802],Good,Good,0.8558692
2025-01-21,2025-01-21_10_23_27_(18801)_sardine_input.jpeg,(18801)_(1),2,[    0.94051     0.93906],Good,Bad,Softness-0.06737571954727173
2025-01-21,2025-01-21_10_23_27_(18801)_sardine_input.jpeg,(18801)_(2),2,[    0.94051     0.93906],Good,Good,0.9384518
2025-01-21,2025-01-21_10_13_40_(18754)_sardine_input.jpeg,(18754)_(1),2,[    0.93418     0.94887],Good,Good,0.83304214
2025-01-21,2025-01-21_10_13_40_(18754)_sardine_input.jpeg,(18754)_(2),2,[    0.93418     0.94887],Good,Good,0.6481421
2025-01-21,2025-01-21_10_23_46_(18803)_sardine_input.jpeg,(18803)_(1),2,[    0.93259     0.93237],Good,Good,0.50639826
2025-01-21,2025-01-21_10_23_46_(18803)_sardine_input.jpeg,(18803)_(2),2,[    0.93259     0.93237],Good,Bad,Softness-0.49406763911247253
2025-01-21,2025-01-21_10_35_32_(18851)_sardine_input.jpeg,(18851)_(1),2,[    0.92919     0.94578],Good,Bad,Softness-0.05871778354048729
2025-01-21,2025-01-21_10_35_32_(18851)_sardine_input.jpeg,(18851)_(2),2,[    0.92919     0.94578],Good,Good,0.68525255
2025-01-21,2025-01-21_10_27_13_(18814)_sardine_input.jpeg,(18814)_(1),2,[    0.94179     0.93585],Good,Good,0.9666401
2025-01-21,2025-01-21_10_27_13_(18814)_sardine_input.jpeg,(18814)_(2),2,[    0.94179     0.93585],Good,Good,0.81627965
2025-01-21,2025-01-21_10_31_06_(18837)_sardine_input.jpeg,(18837)_(1),2,[    0.93184     0.94582],Good,Good,0.96585184
2025-01-21,2025-01-21_10_31_06_(18837)_sardine_input.jpeg,(18837)_(2),2,[    0.93184     0.94582],Good,Bad,Softness-0.1885492354631424
2025-01-21,2025-01-21_10_55_46_(18892)_sardine_input.jpeg,(18892)_(1),2,[    0.93307     0.93658],Good,Good,0.5936529
2025-01-21,2025-01-21_10_55_46_(18892)_sardine_input.jpeg,(18892)_(2),2,[    0.93307     0.93658],Good,Good,0.95901316
2025-01-21,2025-01-21_10_57_03_(18900)_sardine_input.jpeg,(18900)_(1),2,[    0.95308     0.95334],Good,Good,0.8615655
2025-01-21,2025-01-21_10_57_03_(18900)_sardine_input.jpeg,(18900)_(2),2,[    0.95308     0.95334],Good,Good,0.9541514
2025-01-21,2025-01-21_10_51_00_(18869)_sardine_input.jpeg,(18869)_(1),2,[    0.93014     0.94058],Good,Good,0.9614351
2025-01-21,2025-01-21_10_51_00_(18869)_sardine_input.jpeg,(18869)_(2),2,[    0.93014     0.94058],Good,Good,0.9540187
2025-01-21,2025-01-21_10_53_54_(18881)_sardine_input.jpeg,(18881)_(1),2,[    0.94218     0.93378],Good,Good,0.7084599
2025-01-21,2025-01-21_10_53_54_(18881)_sardine_input.jpeg,(18881)_(2),2,[    0.94218     0.93378],Good,Good,0.7361826
2025-01-21,2025-01-21_10_19_23_(18780)_sardine_input.jpeg,(18780)_(1),2,[     0.9408     0.93519],Good,Good,0.5871272
2025-01-21,2025-01-21_10_19_23_(18780)_sardine_input.jpeg,(18780)_(2),2,[     0.9408     0.93519],Good,Good,0.7169876
2025-01-21,2025-01-21_10_29_24_(18828)_sardine_input.jpeg,(18828)_(1),2,[    0.92859     0.93324],Good,Good,0.8468635
2025-01-21,2025-01-21_10_29_24_(18828)_sardine_input.jpeg,(18828)_(2),2,[    0.92859     0.93324],Good,Good,0.8209072
2025-01-21,2025-01-21_10_17_31_(18773)_sardine_input.jpeg,(18773)_(1),2,[    0.94643     0.95417],Good,Good,0.9731266
2025-01-21,2025-01-21_10_17_31_(18773)_sardine_input.jpeg,(18773)_(2),2,[    0.94643     0.95417],Good,Good,0.6734318
2025-01-21,2025-01-21_10_27_54_(18818)_sardine_input.jpeg,(18818)_(1),2,[    0.93858      0.9436],Good,Good,0.6959394
2025-01-21,2025-01-21_10_27_54_(18818)_sardine_input.jpeg,(18818)_(2),2,[    0.93858      0.9436],Good,Good,0.7880679
2025-01-21,2025-01-21_10_56_12_(18895)_sardine_input.jpeg,(18895)_(1),2,[    0.95149      0.9528],Good,Good,0.90646166
2025-01-21,2025-01-21_10_56_12_(18895)_sardine_input.jpeg,(18895)_(2),2,[    0.95149      0.9528],Good,Bad,Softness-0.4226803779602051
2025-01-21,2025-01-21_10_22_12_(18793)_sardine_input.jpeg,(18793)_(1),2,[    0.93303     0.94724],Good,Good,0.9412041
2025-01-21,2025-01-21_10_22_12_(18793)_sardine_input.jpeg,(18793)_(2),2,[    0.93303     0.94724],Good,Good,0.9303578
2025-01-21,2025-01-21_10_57_32_(18904)_sardine_input.jpeg,(18904)_(1),2,[    0.93882     0.95487],Good,Good,0.94072074
2025-01-21,2025-01-21_10_57_32_(18904)_sardine_input.jpeg,(18904)_(2),2,[    0.93882     0.95487],Good,Good,0.7287148
2025-01-21,2025-01-21_10_23_11_(18799)_sardine_input.jpeg,(18799)_(1),2,[    0.93542     0.94849],Good,Good,0.93836033
2025-01-21,2025-01-21_10_23_11_(18799)_sardine_input.jpeg,(18799)_(2),2,[    0.93542     0.94849],Good,Good,0.7746189
2025-01-21,2025-01-21_10_25_13_(18810)_sardine_input.jpeg,(18810)_(1),2,[    0.93032     0.92908],Good,Bad,Softness-0.036817729473114014
2025-01-21,2025-01-21_10_25_13_(18810)_sardine_input.jpeg,(18810)_(2),2,[    0.93032     0.92908],Good,Good,0.966128
2025-01-21,2025-01-21_10_58_06_(18908)_sardine_input.jpeg,(18908)_(1),2,[    0.94567     0.94192],Good,Bad,Softness-0.25419309735298157
2025-01-21,2025-01-21_10_58_06_(18908)_sardine_input.jpeg,(18908)_(2),2,[    0.94567     0.94192],Good,Bad,Softness-0.340023010969162
2025-01-21,2025-01-21_10_30_50_(18835)_sardine_input.jpeg,(18835)_(1),2,[    0.92149     0.94108],Good,Good,0.86531967
2025-01-21,2025-01-21_10_30_50_(18835)_sardine_input.jpeg,(18835)_(2),2,[    0.92149     0.94108],Good,Good,0.76357895
2025-01-21,2025-01-21_10_18_01_(18776)_sardine_input.jpeg,(18776)_(1),2,[     0.9403     0.92175],Good,Good,0.9616779
2025-01-21,2025-01-21_10_18_01_(18776)_sardine_input.jpeg,(18776)_(2),2,[     0.9403     0.92175],Good,Bad,Softness-0.24276216328144073
2025-01-21,2025-01-21_10_58_49_(18913)_sardine_input.jpeg,(18913)_(1),2,[    0.93628     0.93971],Good,Good,0.94952977
2025-01-21,2025-01-21_10_58_49_(18913)_sardine_input.jpeg,(18913)_(2),2,[    0.93628     0.93971],Good,Bad,Softness-0.10016869008541107
2025-01-21,2025-01-21_10_28_38_(18823)_sardine_input.jpeg,(18823)_(1),2,[    0.94001     0.93578],Good,Good,0.9650868
2025-01-21,2025-01-21_10_28_38_(18823)_sardine_input.jpeg,(18823)_(2),2,[    0.94001     0.93578],Good,Bad,Softness-0.3940844237804413
2025-01-21,2025-01-21_10_54_56_(18886)_sardine_input.jpeg,(18886)_(1),2,[     0.9375     0.93762],Good,Good,0.7182287
2025-01-21,2025-01-21_10_54_56_(18886)_sardine_input.jpeg,(18886)_(2),2,[     0.9375     0.93762],Good,Bad,Softness-0.4747793674468994
2025-01-21,2025-01-21_10_58_58_(18914)_sardine_input.jpeg,(18914)_(1),2,[    0.94473     0.93985],Good,Bad,Softness-0.2951049208641052
2025-01-21,2025-01-21_10_58_58_(18914)_sardine_input.jpeg,(18914)_(2),2,[    0.94473     0.93985],Good,Good,0.9133905
2025-01-21,2025-01-21_10_22_22_(18794)_sardine_input.jpeg,(18794)_(1),2,[     0.9291     0.92402],Good,Bad,Softness-0.3063598871231079
2025-01-21,2025-01-21_10_22_22_(18794)_sardine_input.jpeg,(18794)_(2),2,[     0.9291     0.92402],Good,Good,0.983904
2025-01-21,2025-01-21_10_52_52_(18874)_sardine_input.jpeg,(18874)_(1),2,[    0.95567     0.92564],Good,Good,0.86923885
2025-01-21,2025-01-21_10_52_52_(18874)_sardine_input.jpeg,(18874)_(2),2,[    0.95567     0.92564],Good,Good,0.6746118
2025-01-21,2025-01-21_10_22_30_(18795)_sardine_input.jpeg,(18795)_(1),2,[    0.93767     0.95254],Good,Good,0.8567322
2025-01-21,2025-01-21_10_22_30_(18795)_sardine_input.jpeg,(18795)_(2),2,[    0.93767     0.95254],Good,Good,0.8371036
2025-01-21,2025-01-21_10_58_25_(18910)_sardine_input.jpeg,(18910)_(1),2,[    0.92901     0.94482],Good,Good,0.7911117
2025-01-21,2025-01-21_10_58_25_(18910)_sardine_input.jpeg,(18910)_(2),2,[    0.92901     0.94482],Good,Good,0.7366586
2025-01-21,2025-01-21_10_28_56_(18825)_sardine_input.jpeg,(18825)_(1),2,[    0.95425     0.95105],Good,Good,0.978051
2025-01-21,2025-01-21_10_28_56_(18825)_sardine_input.jpeg,(18825)_(2),2,[    0.95425     0.95105],Good,Good,0.92877567
2025-01-21,2025-01-21_10_34_14_(18843)_sardine_input.jpeg,(18843)_(1),2,[    0.94479     0.94912],Good,Bad,Softness-0.2834497094154358
2025-01-21,2025-01-21_10_34_14_(18843)_sardine_input.jpeg,(18843)_(2),2,[    0.94479     0.94912],Good,Good,0.5553384
2025-01-21,2025-01-21_10_27_41_(18817)_sardine_input.jpeg,(18817)_(1),2,[    0.94455     0.93505],Good,Good,0.6182675
2025-01-21,2025-01-21_10_27_41_(18817)_sardine_input.jpeg,(18817)_(2),2,[    0.94455     0.93505],Good,Good,0.9036787
2025-01-21,2025-01-21_10_15_14_(18761)_sardine_input.jpeg,(18761)_(1),2,[    0.93745     0.95484],Good,Good,0.8756159
2025-01-21,2025-01-21_10_15_14_(18761)_sardine_input.jpeg,(18761)_(2),2,[    0.93745     0.95484],Good,Bad,Softness-0.11970791220664978
2025-01-21,2025-01-21_10_52_43_(18873)_sardine_input.jpeg,(18873)_(1),2,[    0.93041     0.95015],Good,Good,0.81013495
2025-01-21,2025-01-21_10_52_43_(18873)_sardine_input.jpeg,(18873)_(2),2,[    0.93041     0.95015],Good,Good,0.703275
2025-01-21,2025-01-21_10_55_37_(18891)_sardine_input.jpeg,(18891)_(1),2,[    0.92398     0.93423],Good,Good,0.78548366
2025-01-21,2025-01-21_10_55_37_(18891)_sardine_input.jpeg,(18891)_(2),2,[    0.92398     0.93423],Good,Good,0.9871679
2025-01-21,2025-01-21_10_16_46_(18770)_sardine_input.jpeg,(18770)_(1),2,[    0.94831     0.95091],Good,Good,0.8031409
2025-01-21,2025-01-21_10_16_46_(18770)_sardine_input.jpeg,(18770)_(2),2,[    0.94831     0.95091],Good,Good,0.97990924
2025-01-21,2025-01-21_10_16_08_(18766)_sardine_input.jpeg,(18766)_(1),2,[    0.92281     0.93217],Good,Good,0.9881309
