Filename,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),one_pixel_value,Scale Detected,Fish Detected,Circumference(cm),Area(cm),Label
20240215105943587_sardine_good.jpeg,16,3,16,16,3,0.008565310492505354,True,True,40,39,1
20240215105951587_sardine_good.jpeg,17,4,18,16,3,0.008639308855291577,True,True,44,41,1
20240215110001085_sardine_good.jpeg,17,4,18,16,2,0.008320332813312533,True,True,44,45,1
20240215110012026_sardine_good.jpeg,18,5,19,16,2,0.0079247152055473,True,True,45,47,1
20240215110029635_sardine_good.jpeg,18,4,19,16,2,0.008290155440414507,True,True,47,49,1
20240215110045856_sardine_good.jpeg,18,4,18,16,2,0.008483563096500531,True,True,44,49,1
20240215110054786_sardine_good.jpeg,17,3,18,16,3,0.0091324200913242,True,True,42,43,1
20240215110101859_sardine_good.jpeg,17,5,18,16,1,0.008213552361396304,True,True,43,37,1
20240215110110923_sardine_good.jpeg,19,5,20,16,2,0.008376963350785341,True,True,48,49,1
20240215110118998_sardine_good.jpeg,18,6,19,16,1,0.008898776418242492,True,True,45,48,1
20240222085510462_sardine_good.jpeg,21,4,22,16,1,0.008791208791208791,True,True,54,60,1
20240222085518904_sardine_good.jpeg,20,4,20,16,3,0.008501594048884165,True,True,49,62,1
20240222085528359_sardine_good.jpeg,16,4,17,16,2,0.00801201802704056,True,True,40,37,1
20240222085535861_sardine_good.jpeg,16,3,17,16,2,0.007223476297968397,True,True,39,40,1
20240222085544310_sardine_good.jpeg,17,4,17,16,1,0.007744433688286544,True,True,42,35,1
20240222085552918_sardine_good.jpeg,18,4,18,16,2,0.00784698381559588,True,True,44,41,1
20240222085601583_sardine_good.jpeg,16,4,17,16,4,0.007557864903164856,True,True,40,35,1
20240222085611515_sardine_good.jpeg,16,4,17,16,3,0.007854688267059401,True,True,40,37,1
20240222085620321_sardine_good.jpeg,17,3,18,16,3,0.007543611504007544,True,True,44,41,1
20240222085627971_sardine_good.jpeg,17,3,17,16,2,0.0077406869859700045,True,True,40,41,1
20240222085721335_sardine_good.jpeg,20,4,20,16,2,0.00796812749003984,True,True,50,49,1
20240222085730544_sardine_good.jpeg,19,3,19,16,1,0.008429926238145416,True,True,47,51,1
20240222085739693_sardine_good.jpeg,16,4,17,16,2,0.007561436672967864,True,True,42,36,1
20240222085747215_sardine_good.jpeg,16,3,16,16,3,0.007850834151128557,True,True,38,34,1
20240222085755968_sardine_good.jpeg,19,3,19,16,1,0.007699711260827719,True,True,46,48,1
20240222085803894_sardine_good.jpeg,20,4,20,16,2,0.0074142724745134385,True,True,50,51,1
20240222085804054_sardine_good.jpeg,20,4,20,16,2,0.0074142724745134385,True,True,50,51,1
20240222085815912_sardine_good.jpeg,18,3,19,16,2,0.007673860911270983,True,True,45,42,1
20240222085825257_sardine_good.jpeg,18,3,18,16,1,0.008,True,True,44,46,1
20240222085826049_sardine_good.jpeg,18,3,18,16,1,0.008,True,True,44,46,1
20240222085834567_sardine_good.jpeg,15,3,15,16,1,0.0069899519440803845,True,True,37,33,1
20240222085843168_sardine_good.jpeg,16,6,17,16,1,0.00783162016642193,True,True,42,36,1
20240222085851969_sardine_good.jpeg,16,4,16,16,2,0.008093070308548306,True,True,41,38,1
20240222085858785_sardine_good.jpeg,16,3,16,16,1,0.007932573128408527,True,True,39,39,1
20240222085908491_sardine_good.jpeg,19,5,19,16,1,0.008209338122113904,True,True,46,47,1
20240222085915815_sardine_good.jpeg,18,4,19,16,1,0.00856989823245849,True,True,45,41,1
20240222085923848_sardine_good.jpeg,17,3,17,16,2,0.007568590350047304,True,True,40,42,1
20240222085932688_sardine_good.jpeg,18,3,18,16,1,0.0078010726474890294,True,True,44,42,1
20240222085940555_sardine_good.jpeg,17,3,18,16,1,0.007597340930674264,True,True,43,46,1
20240222085948396_sardine_good.jpeg,19,4,19,16,1,0.007622677465459742,True,True,48,47,1
20240222085959565_sardine_good.jpeg,17,4,18,16,1,0.008260196179659268,True,True,43,47,1
20240222090010750_sardine_good.jpeg,18,4,18,16,2,0.008247422680412371,True,True,44,43,1
20240222090021503_sardine_good.jpeg,16,3,17,16,2,0.007684918347742555,True,True,39,36,1
20240222090044123_sardine_good.jpeg,16,4,16,16,2,0.00774818401937046,True,True,40,36,1
20240222090053031_sardine_good.jpeg,17,7,19,16,2,0.008579088471849867,True,True,48,37,1
20240222090102340_sardine_good.jpeg,19,6,20,16,1,0.008105369807497468,True,True,48,47,1
20240222090109624_sardine_good.jpeg,18,3,19,16,2,0.007774538386783284,True,True,46,50,1
20240222090118931_sardine_good.jpeg,19,4,20,16,1,0.008923591745677636,True,True,47,56,1
20240222090126432_sardine_good.jpeg,21,4,22,16,2,0.008307372793354102,True,True,52,56,1
20240222090136530_sardine_good.jpeg,16,4,17,16,1,0.007532956685499058,True,True,41,36,1
20240222090145959_sardine_good.jpeg,16,3,16,16,1,0.008616047388260635,True,True,39,36,1
20240222090156177_sardine_good.jpeg,16,3,16,16,2,0.007608178792201617,True,True,39,33,1
20240222090203596_sardine_good.jpeg,15,3,16,16,1,0.007920792079207921,True,True,37,35,1
20240222090212356_sardine_good.jpeg,16,3,16,16,1,0.0075294117647058826,True,True,40,39,1
20240222090219368_sardine_good.jpeg,16,5,17,16,3,0.008869179600886918,True,True,41,36,1
20240222090228815_sardine_good.jpeg,17,4,18,16,1,0.008125952260030472,True,True,42,44,1
20240222090238658_sardine_good.jpeg,18,3,18,16,1,0.0077034183919114105,True,True,44,40,1
20240222090247760_sardine_good.jpeg,16,3,17,16,2,0.0076886112445939455,True,True,39,38,1
20240222090255219_sardine_good.jpeg,17,4,18,16,1,0.007751937984496124,True,True,44,37,1
20240222090304870_sardine_good.jpeg,15,3,15,16,1,0.007893438579181056,True,True,37,32,1
20240222090312255_sardine_good.jpeg,16,4,17,16,1,0.008142493638676845,True,True,40,36,1
20240222090320227_sardine_good.jpeg,17,3,17,16,1,0.007469654528478058,True,True,42,36,1
20240222090327368_sardine_good.jpeg,16,3,17,16,1,0.007152436298614216,True,True,40,39,1
20240222090340462_sardine_good.jpeg,13,3,13,16,1,0.007858546168958742,True,True,32,26,1
20240222090350434_sardine_good.jpeg,13,3,14,16,1,0.007885657959586003,True,True,33,24,1
20240222090403225_sardine_good.jpeg,15,4,16,16,2,0.007497656982193065,True,True,37,35,1
20240222090411110_sardine_good.jpeg,17,4,17,16,1,0.007236544549977386,True,True,43,38,1
20240222090418814_sardine_good.jpeg,15,3,16,16,2,0.007547169811320755,True,True,38,35,1
20240222090427577_sardine_good.jpeg,16,4,17,16,1,0.007487131492746842,True,True,41,36,1
20240222090435706_sardine_good.jpeg,14,4,14,16,2,0.007434944237918215,True,True,34,29,1
20240222090932682_sardine_good.jpeg,16,3,16,16,2,0.007870142646335464,True,True,40,40,1
20240222090941985_sardine_good.jpeg,18,4,18,16,1,0.008093070308548306,True,True,44,42,1
20240222090952678_sardine_good.jpeg,18,3,18,16,1,0.008376963350785341,True,True,43,42,1
20240222091007379_sardine_good.jpeg,16,4,17,16,1,0.006622516556291391,True,True,41,36,1
20240222091017437_sardine_good.jpeg,19,4,20,16,1,0.008672086720867209,True,True,49,54,1
20240222091028742_sardine_good.jpeg,18,6,19,16,2,0.007854688267059401,True,True,44,50,1
20240222091036120_sardine_good.jpeg,20,4,20,16,1,0.009621166566446182,True,True,49,53,1
20240222091042975_sardine_good.jpeg,18,4,18,16,2,0.008255933952528379,True,True,43,46,1
20240222091115604_sardine_good.jpeg,19,5,20,16,2,0.008056394763343404,True,True,47,50,1
20240222091132965_sardine_good.jpeg,19,5,20,16,1,0.008434370057986295,True,True,50,52,1
20240222091139790_sardine_good.jpeg,15,4,15,16,1,0.008908685968819599,True,True,38,31,1
20240222092112474_sardine_good.jpeg,15,3,15,16,1,0.0073937153419593345,True,True,36,31,1
20240222092119886_sardine_good.jpeg,15,3,15,16,1,0.008781558726673985,True,True,37,33,1
20240222092127432_sardine_good.jpeg,16,5,17,16,2,0.008290155440414507,True,True,40,35,1
20240222092137149_sardine_good.jpeg,19,3,20,16,1,0.008125952260030472,True,True,47,50,1
20240222092144856_sardine_good.jpeg,20,4,21,16,2,0.00803616273229533,True,True,51,53,1
20240222092400693_sardine_good.jpeg,17,4,17,16,3,0.00837257980115123,True,True,41,44,1
20240222094458450_sardine_good.jpeg,16,4,16,16,2,0.007984031936127744,True,True,40,39,1
20240222094505975_sardine_good.jpeg,17,5,18,16,1,0.00851063829787234,True,True,42,38,1
20240222094513089_sardine_good.jpeg,18,3,18,16,1,0.008771929824561403,True,True,44,42,1
20240222094520563_sardine_good.jpeg,15,4,16,16,3,0.009195402298850575,True,True,38,37,1
20240222094528592_sardine_good.jpeg,20,4,20,16,2,0.008893829905503057,True,True,50,51,1
20240222094536513_sardine_good.jpeg,18,4,19,16,2,0.008492569002123142,True,True,45,50,1
20240222094549295_sardine_good.jpeg,0,0,0,16,2,0.008968609865470852,True,False,0,0,1
20240222094556198_sardine_good.jpeg,17,4,17,16,1,0.008311688311688312,True,True,42,46,1
20240222094602980_sardine_good.jpeg,16,4,17,16,2,0.008109477952356817,True,True,41,40,1
20240222094611062_sardine_good.jpeg,17,7,18,16,1,0.00856989823245849,True,True,44,43,1
20240222094618395_sardine_good.jpeg,19,3,19,16,1,0.008438818565400843,True,True,47,45,1
20240222094625323_sardine_good.jpeg,18,3,18,16,1,0.00842548709847288,True,True,43,44,1
20240222094634635_sardine_good.jpeg,17,4,18,16,2,0.008700380641653072,True,True,43,49,1
20240222094641429_sardine_good.jpeg,18,5,19,16,1,0.008681497558328812,True,True,46,49,1
20240222094649486_sardine_good.jpeg,17,4,18,16,2,0.008394543546694649,True,True,43,39,1
20240222094656494_sardine_good.jpeg,16,3,17,16,1,0.008565310492505354,True,True,40,37,1
20240222094720361_sardine_good.jpeg,20,4,20,16,1,0.00903954802259887,True,True,51,55,1
20240222094728141_sardine_good.jpeg,20,5,21,16,1,0.008524240809802876,True,True,49,59,1
20240222094735828_sardine_good.jpeg,17,3,17,16,2,0.008260196179659268,True,True,41,43,1
20240222094750554_sardine_good.jpeg,19,4,19,16,1,0.008273009307135471,True,True,47,46,1
20240222094759155_sardine_good.jpeg,18,4,18,16,1,0.008869179600886918,True,True,47,47,1
20240222094808517_sardine_good.jpeg,16,4,17,16,2,0.008629989212513484,True,True,42,42,1
20240222094827701_sardine_good.jpeg,15,4,16,16,1,0.0079247152055473,True,True,40,35,1
20240222094834727_sardine_good.jpeg,16,3,16,16,3,0.008724100327153763,True,True,38,35,1
