Date,Filename,Species,Class,Reason,S3_file_key,BucketName
2023-08-05,20230805090752322_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090752322_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090803116_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090803116_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090811933_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090811933_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090820891_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090820891_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090833509_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090833509_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090842055_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090842055_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090851095_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090851095_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090901039_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090901039_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090910938_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090910938_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090924323_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090924323_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090955706_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090955706_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805090957027_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805090957027_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805091005044_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805091005044_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805091013866_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805091013866_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805091030749_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805091030749_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805091046598_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805091046598_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805091046801_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805091046801_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130157385_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130157385_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130208850_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130208850_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130223769_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130223769_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130232505_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130232505_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130247416_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130247416_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130252205_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130252205_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130312353_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130312353_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130327342_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130327342_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130339423_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130339423_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130347534_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130347534_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130356626_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130356626_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130407733_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130407733_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130425641_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130425641_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130429988_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130429988_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130440864_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130440864_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130449630_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130449630_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130458424_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130458424_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130507884_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130507884_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130536132_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130536132_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130551602_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130551602_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130609250_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130609250_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130618676_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130618676_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130632939_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130632939_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130641317_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130641317_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130654959_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130654959_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805130726930_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805130726930_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131055673_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131055673_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131104008_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131104008_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131114784_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131114784_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131125346_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131125346_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131135400_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131135400_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805131146687_mackerel_bad.jpeg,Mackerel,Bad,,mackerel/bad/20230805131146687_mackerel_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805083250229_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083250229_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805083307722_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083307722_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805083323988_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083323988_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805083338618_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083338618_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805083347582_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083347582_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805083403741_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805083403741_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084555197_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084555197_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084605651_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084605651_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084627259_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084627259_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084639499_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084639499_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084648569_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084648569_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084706126_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084706126_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084716307_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084716307_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084724756_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084724756_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084749740_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084749740_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084803391_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084803391_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084812053_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084812053_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084833182_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084833182_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084842701_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084842701_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084856206_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084856206_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084904487_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084904487_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084925000_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084925000_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084935885_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084935885_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805084954740_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805084954740_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085003855_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085003855_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085017384_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085017384_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085028042_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085028042_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085043421_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085043421_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085052365_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085052365_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085105908_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085105908_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085133397_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085133397_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085143786_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085143786_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085158540_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085158540_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085214685_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085214685_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085224035_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085224035_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085241682_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085241682_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085252429_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085252429_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085300547_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085300547_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085308402_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085308402_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085317789_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085317789_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085329527_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085329527_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085345626_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085345626_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085357487_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085357487_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085405527_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085405527_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085413525_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085413525_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085422912_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085422912_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085431902_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085431902_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085445318_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085445318_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085454476_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085454476_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085505405_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085505405_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085506661_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085506661_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085518779_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085518779_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085528218_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085528218_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085538265_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085538265_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085555810_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085555810_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085605607_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085605607_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085628221_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085628221_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085641308_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085641308_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085643374_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085643374_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085653170_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085653170_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085702972_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085702972_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085718416_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085718416_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085726675_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085726675_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085734392_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085734392_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085742334_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085742334_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085751714_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085751714_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085801453_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085801453_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085817556_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085817556_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085826439_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085826439_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085839560_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085839560_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085858144_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085858144_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085907637_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085907637_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085916584_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085916584_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805085942940_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805085942940_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090127229_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090127229_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090136611_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090136611_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090144326_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090144326_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090158306_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090158306_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090206712_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090206712_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090225424_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090225424_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090234019_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090234019_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805090246841_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805090246841_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805125800433_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805125800433_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805125826995_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805125826995_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805125843438_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805125843438_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130138427_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130138427_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130839744_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130839744_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130854567_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130854567_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130904233_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130904233_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130915898_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130915898_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130925614_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130925614_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130940874_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130940874_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805130953124_mackerel_good.jpeg,Mackerel,Good,,mackerel/good/20230805130953124_mackerel_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101542288_pink perch_bad.jpeg,Pink perch,Bad,,pink perch/bad/20230805101542288_pink perch_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805101554526_pink perch_bad.jpeg,Pink perch,Bad,,pink perch/bad/20230805101554526_pink perch_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805101605558_pink perch_bad.jpeg,Pink perch,Bad,,pink perch/bad/20230805101605558_pink perch_bad.jpeg,fish-data-collection-v2
2023-08-05,20230805101000162_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101000162_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101022146_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101022146_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101033907_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101033907_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101043407_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101043407_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101052042_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101052042_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101108554_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101108554_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101118174_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101118174_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101128251_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101128251_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101147110_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101147110_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101223404_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101223404_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101232204_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101232204_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101242123_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101242123_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101249122_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101249122_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101259771_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101259771_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101307836_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101307836_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101317944_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101317944_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101320233_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101320233_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101327367_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101327367_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101345500_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101345500_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101353807_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101353807_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101403122_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101403122_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101411814_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101411814_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101422289_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101422289_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101431103_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101431103_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101440268_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101440268_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101449911_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101449911_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101501821_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101501821_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101528790_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101528790_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101532072_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101532072_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101626256_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101626256_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805101635070_pink perch_good.jpeg,Pink perch,Good,,pink perch/good/20230805101635070_pink perch_good.jpeg,fish-data-collection-v2
2023-08-05,20230805093952468_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805093952468_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805094021167_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805094021167_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805094030819_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805094030819_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805094050492_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805094050492_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100243271_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100243271_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100255724_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100255724_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100308293_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100308293_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100322182_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100322182_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100334900_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100334900_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100348959_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100348959_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100358723_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100358723_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805100410136_rohu_good.jpeg,Rohu,Good,,rohu/good/20230805100410136_rohu_good.jpeg,fish-data-collection-v2
2023-08-05,20230805114009749_seer_good.jpeg,Seer,Good,,seer/good/20230805114009749_seer_good.jpeg,fish-data-collection-v2
