Date,Filename,Species,Class,Reason
2023-05-20,IMG20230520081122.jpg,Mackerel,Bad,Manual_data
2023-05-20,IMG20230520093642.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093656.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093651.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093648.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093715.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093731.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093726.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093707.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093702.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093711.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093721.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093807.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093750.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093756.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093739.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093735.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093800.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093745.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093948.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093828.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093831.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093835.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093840.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093811.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094002.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094014.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094010.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093954.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094120.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094005.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094140.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094154.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094125.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094130.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094149.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094135.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094144.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094216.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094211.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094205.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520094159.jpg,Sardine,Good,Manual_data
2023-05-20,IMG20230520093229.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093243.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093220.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093249.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093239.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093224.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093234.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093318.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093259.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093324.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093305.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093328.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093310.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093255.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093314.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093341.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093441.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093337.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093402.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093446.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093352.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093345.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093509.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093513.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093503.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093451.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093459.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093455.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093520.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093608.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093544.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093549.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093524.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093538.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093534.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093529.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093612.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093617.jpg,Sardine,Bad,Manual_data
2023-05-20,IMG20230520093621.jpg,Sardine,Bad,Manual_data
2023-05-18,IMG20230518083457.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083308.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082740.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083235.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083242.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083251.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083332.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083259.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083318.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082748.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082700.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082733.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082707.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518082715.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG_20230518_082204.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518080811.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518080818.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518080806.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518080823.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518080759.jpg,Mackerel,Good,Manual_data
2023-05-18,IMG20230518083532.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518083524.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518083513.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518083537.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518083542.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082617.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082629.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082623.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082634.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518081417.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082600.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518081408.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082552.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082606.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082545.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082611.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518082555.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518081348.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518081337.jpg,Mackerel,Bad,Manual_data
2023-05-18,IMG20230518081358.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081428.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081432.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081503.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081359.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081356.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081420.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081406.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081402.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081352.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081424.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081410.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081347.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081414.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081326.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081323.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081330.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081333.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081336.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081344.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081340.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081316.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081304.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081313.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081300.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081252_01.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081322.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081257.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081309.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081221.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081217.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081227.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081248.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081252.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081241.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081211.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081236.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081205.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081140.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081157.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081153.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081148.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230521103907.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230521103857.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230521103903.jpg,Mackerel,Good,Manual_data
2023-05-23,IMG20230523081537.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081547.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081601.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081552.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081542.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081605.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081526.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081515.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081520.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081532.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081125.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081108.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081102.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081047.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081057.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081052.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081121.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080950.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080956.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081043.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081002.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080945.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081008.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523081015.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080939.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080919.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080928.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080920.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080933.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080912.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080837.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080852.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080845.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080857.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523080826.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104523.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104510.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104449.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104441.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104503.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104516.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104458.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104353.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104414.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104429.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104408.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104404.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104437.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104426.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104358.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104419.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104335.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104347.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104341.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104330.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230521104323.jpg,Mackerel,Bad,Manual_data
2023-05-23,IMG20230523100108.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100056.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100105.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100020.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100033.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100100.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100016.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100039.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100029.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100025.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100012.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100044.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095915.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523100007.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095956.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095907.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095911.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095818.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095834.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095818 (1).jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095822.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095856.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095810.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095901.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095849.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095839.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095828.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095805.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095758.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095746.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095754.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095737.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095744.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095740.jpg,Sardine,Good,Manual_data
2023-05-23,IMG20230523095949.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095943.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095932.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095950.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095936.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095729.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095721.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095725.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095721 (1).jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095705.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095709.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095652.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095657.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095700.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095646.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095612.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095618.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095606.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095632.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095627.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095642.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095622.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095637.jpg,Sardine,Bad,Manual_data
2023-05-23,IMG20230523095602.jpg,Sardine,Bad,Manual_data
2023-12-21,IMG_20231221_105349542.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105556280.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105144949.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105606585.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105220642.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105224518.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105119182.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105047415.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105126186.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105603501.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105233608.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105054583.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105238081.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105345853.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105339484.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105144949 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105129765.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105039475.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105001920.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105008966.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105133676.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105549362.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105035738.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105342615.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105107927.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105018925.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105051119.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105354004.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_093935250.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105147942.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105258974.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105205351.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105559759.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105102548.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105058738.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_104950516.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_104954687.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105847200.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105202360.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105123110.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_104945777.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105031583.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105023515.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105552661.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105903665.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105745329.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105043411.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105854459.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_104938593.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105821292.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105757295.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105850686.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105012079.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105810321.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105813513.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105015087.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105806897.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105843053.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_104941628.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105027786.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105818100.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105838530.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105006181.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105719917.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105748799.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105549362 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105621540.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105824804.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105741798.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105133676 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105018925 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105646290.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105724980.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105803042.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105147942 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105831220.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105700418.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105628525.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105639201.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105705877.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105753317.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105716278.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105643089.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105657076.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105606585 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105625757.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105614893.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105632043.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105609968.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105603501 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105709694.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105202360 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105618149.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105624894.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105205351 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105552661 (2).jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105737391.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105649505.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105653539.jpg,White prawns,Good,Manual_data
2023-12-21,IMG_20231221_105635201.jpg,White prawns,Good,Manual_data
2024-02-27,IMG_20240227_114536046.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113529930.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113534640.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113541670.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113557629.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113601114.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113604850.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113608965.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113615392.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113619406.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113627869.jpg,White prawns,Bad,Manual_data
2024-02-27,IMG_20240227_113631516.jpg,White prawns,Bad,Manual_data
